year,zcta,total_population,median_age,median_household_income,per_capita_income,total_housing_units,owner_occupied_units,renter_occupied_units,homeownership_rate,median_home_value,median_gross_rent,rent_as_pct_of_income
2023,71965,268,38.8,45556,19175,150,68,34,66.67,127900,-666666666,-666666666.0
2023,71968,4578,41.4,75651,30156,2159,1353,286,82.55,174700,1049,17.6
2023,71969,228,50.2,41429,29176,152,102,16,86.44,-666666666,-666666666,-666666666.0
2023,71970,665,34.8,63258,34396,461,272,10,96.45,221000,-666666666,-666666666.0
2023,71971,558,54.3,58462,33541,271,166,70,70.34,185100,-666666666,-666666666.0
2023,71972,435,38.3,67250,31561,165,119,31,79.33,81500,-666666666,-666666666.0
2023,71973,1259,30.4,34330,19604,554,311,112,73.52,86300,596,27.8
2023,71998,731,20.2,-666666666,3495,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,71999,561,19.9,-666666666,4705,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72001,599,52.1,37765,28593,278,192,65,74.71,114200,620,20.4
2023,72002,21386,34.8,78260,35875,8071,6334,1297,83.00,202900,1028,31.6
2023,72003,859,39.3,72011,23958,373,272,47,85.27,112500,798,19.2
2023,72004,691,53.9,42386,26317,399,201,81,71.28,75200,-666666666,27.5
2023,72005,58,44.9,33125,17345,50,24,0,100.00,-666666666,-666666666,-666666666.0
2023,72006,2111,49.8,52383,27987,1162,647,332,66.09,112900,619,16.3
2023,72007,9945,35.2,79550,32898,3799,2837,664,81.03,220000,1193,21.9
2023,72010,5283,41.6,48772,24771,2487,1431,680,67.79,124100,729,33.1
2023,72011,4635,40.8,88636,39101,1782,1420,260,84.52,185800,904,16.5
2023,72012,13663,40.6,59167,31936,6110,3708,1496,71.25,169700,789,28.0
2023,72013,1681,51.9,54500,29559,961,520,242,68.24,137100,-666666666,9.0
2023,72014,47,51.1,-666666666,34849,28,14,2,87.50,71400,-666666666,-666666666.0
2023,72015,27902,38.6,64550,34153,12148,7858,3364,70.02,169200,1013,27.8
2023,72016,3067,41.7,54479,28347,1401,884,253,77.75,161400,844,20.1
2023,72017,269,42.9,-666666666,33455,218,53,68,43.80,67000,-666666666,44.6
2023,72019,30030,38.1,86025,40407,11926,8518,3005,73.92,248700,985,23.4
2023,72020,3126,48.1,48079,25062,1550,937,230,80.29,89400,597,30.5
2023,72021,3583,42.7,39110,23185,1968,1003,549,64.63,83800,590,30.1
2023,72022,18350,36.0,84471,40873,7353,4769,2467,65.91,221200,987,24.9
2023,72023,36813,37.1,76157,35988,14901,10203,3651,73.65,202400,978,24.5
2023,72024,4142,41.6,55061,31963,1821,1329,235,84.97,132300,673,27.1
2023,72025,732,43.7,53264,33629,365,259,55,82.48,105400,622,26.3
2023,72026,200,53.0,-666666666,23814,181,99,1,99.00,117200,-666666666,-666666666.0
2023,72027,1181,42.6,53910,31940,601,398,110,78.35,70600,-666666666,-666666666.0
2023,72028,24,49.3,-666666666,,6,6,0,100.00,-666666666,-666666666,-666666666.0
2023,72029,1650,47.3,36316,22988,817,420,228,64.81,72800,493,28.4
2023,72030,560,29.2,-666666666,22181,218,111,94,54.15,150700,-666666666,-666666666.0
2023,72031,7108,44.6,43967,23441,3755,2056,766,72.86,120900,714,32.1
2023,72032,35120,32.8,61452,28965,14255,8208,5170,61.35,183200,976,28.1
2023,72034,49420,31.9,61675,37984,22523,9784,11160,46.72,250000,993,29.3
2023,72035,2086,19.2,-666666666,3073,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72036,538,57.2,15375,17594,442,150,132,53.19,44800,537,51.0
2023,72038,79,71.9,61154,30843,90,44,0,100.00,178800,-666666666,-666666666.0
2023,72039,1977,47.6,59018,36009,944,656,137,82.72,147200,974,47.3
2023,72040,2432,52.3,37623,30739,1253,658,368,64.13,74000,607,25.1
2023,72041,1228,50.2,66250,31101,692,405,115,77.88,63000,606,26.0
2023,72042,4956,45.3,61338,34127,2385,1433,534,72.85,120100,719,29.0
2023,72044,1286,52.3,46955,25078,798,423,63,87.04,225400,-666666666,-666666666.0
2023,72045,935,52.6,58229,38742,540,392,42,90.32,139300,1125,27.3
2023,72046,4128,41.6,57952,30941,1897,1096,598,64.70,99000,784,24.0
2023,72047,815,40.1,58750,28818,423,303,35,89.64,170000,596,29.6
2023,72048,57,52.7,-666666666,112051,51,28,0,100.00,268200,-666666666,-666666666.0
2023,72051,604,36.0,40417,16564,284,134,40,77.01,73200,-666666666,-666666666.0
2023,72052,132,52.3,63125,25702,53,34,9,79.07,88300,-666666666,-666666666.0
2023,72053,0,-666666666.0,-666666666,-666666666,25,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72055,567,46.2,71964,35342,390,196,49,80.00,96200,738,33.8
2023,72057,1245,39.8,86484,43384,561,484,11,97.78,97000,-666666666,-666666666.0
2023,72058,18250,35.8,80406,35302,7143,5213,1275,80.35,203400,1027,22.0
2023,72059,17,-666666666.0,-666666666,,46,11,0,100.00,-666666666,-666666666,-666666666.0
2023,72060,593,36.9,30476,22980,431,229,45,83.58,132600,850,33.0
2023,72061,295,36.5,78657,20126,79,79,0,100.00,-666666666,-666666666,-666666666.0
2023,72063,1613,40.5,-666666666,29205,680,563,58,90.66,108600,-666666666,41.4
2023,72064,2883,40.3,62639,33848,1230,817,214,79.24,107600,861,22.1
2023,72065,5796,37.2,68636,32835,2370,1576,488,76.36,191600,955,28.8
2023,72066,245,56.5,31146,18323,81,72,9,88.89,-666666666,-666666666,-666666666.0
2023,72067,2881,52.7,57126,34173,2634,997,219,81.99,201200,654,41.7
2023,72068,759,31.2,59485,22608,316,141,108,56.63,62500,717,42.5
2023,72069,941,52.0,47155,32421,747,332,106,75.80,83300,431,47.5
2023,72070,1854,44.4,85804,30851,913,497,174,74.07,140300,542,27.7
2023,72072,295,59.5,47750,27448,207,124,25,83.22,103700,-666666666,51.0
2023,72073,862,39.6,71607,25480,564,234,79,74.76,80500,938,19.8
2023,72074,139,30.9,88750,29258,60,32,10,76.19,92300,-666666666,-666666666.0
2023,72075,12,-666666666.0,-666666666,,14,0,9,0.00,-666666666,-666666666,-666666666.0
2023,72076,38647,35.4,53048,29568,17780,8393,7199,53.83,155600,917,31.0
2023,72079,302,68.1,-666666666,45342,182,122,12,91.04,165200,-666666666,-666666666.0
2023,72080,516,40.6,25048,21038,333,234,5,97.91,-666666666,-666666666,-666666666.0
2023,72081,7505,40.6,50284,28917,2941,1877,756,71.29,141500,754,23.8
2023,72082,2006,38.4,28018,18906,833,292,449,39.41,91900,683,37.3
2023,72083,300,40.7,39531,26788,128,56,63,47.06,-666666666,905,35.3
2023,72084,1132,36.3,58000,21821,505,270,68,79.88,84200,900,28.0
2023,72085,199,40.3,36667,45361,96,58,30,65.91,111100,827,15.9
2023,72086,12250,37.9,59450,35259,4983,3559,1004,78.00,151700,945,25.4
2023,72087,1588,50.1,45893,22015,738,667,37,94.74,161400,921,28.3
2023,72088,2264,68.5,54508,42417,2090,1231,182,87.12,157500,888,47.3
2023,72099,664,20.8,-666666666,25517,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72101,3192,39.8,54413,32802,1469,899,436,67.34,99100,577,26.2
2023,72102,2508,54.1,57787,31952,1316,972,186,83.94,96300,724,29.4
2023,72103,14160,40.9,61967,29075,6078,4503,1115,80.15,140600,912,30.7
2023,72104,23222,42.0,51492,23607,9771,5911,2300,71.99,117300,768,24.6
2023,72106,5719,46.1,59375,29689,2602,1807,394,82.10,173200,855,20.5
2023,72107,136,50.2,70114,26490,70,44,0,100.00,152600,-666666666,-666666666.0
2023,72108,0,-666666666.0,-666666666,-666666666,23,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72110,11016,40.8,47439,24807,5021,2636,1667,61.26,146400,704,35.9
2023,72111,1270,44.7,47455,24572,501,407,88,82.22,156300,942,13.1
2023,72112,11092,38.7,36563,21841,4394,2283,1571,59.24,97200,663,28.4
2023,72113,25648,36.9,72054,45654,12260,6501,5082,56.13,275800,1084,25.6
2023,72114,10451,37.0,28594,22745,6733,1500,3822,28.18,87900,781,30.9
2023,72116,21090,42.0,75490,44852,10556,6469,3562,64.49,218700,1058,29.0
2023,72117,14339,37.2,41670,22143,6691,3854,1899,66.99,125400,1125,51.0
2023,72118,23540,35.0,47266,27560,10823,5112,4568,52.81,115900,978,28.0
2023,72119,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72120,33393,42.0,75853,40179,15216,10095,4062,71.31,189400,1026,24.5
2023,72121,2975,38.2,42869,21721,1444,860,237,78.40,169000,752,28.0
2023,72122,1226,55.8,-666666666,51068,588,418,105,79.92,202900,-666666666,51.0
2023,72123,273,49.6,49750,22980,159,83,36,69.75,47900,583,32.1
2023,72125,949,40.9,52500,21894,382,268,68,79.76,94700,696,21.3
2023,72126,3310,43.0,58843,30115,1782,1012,295,77.43,130900,589,29.8
2023,72127,2718,50.8,54150,32764,1324,937,235,79.95,143600,747,23.3
2023,72128,749,40.2,64688,33989,327,199,68,74.53,108000,833,20.0
2023,72129,1489,37.3,69191,32056,581,485,54,89.98,100900,663,51.0
2023,72130,308,27.6,98889,45402,145,108,0,100.00,112300,-666666666,-666666666.0
2023,72131,4099,54.0,41835,26084,2265,1438,307,82.41,162800,846,22.2
2023,72132,3377,38.6,67095,28185,1411,1081,192,84.92,116400,952,24.2
2023,72133,0,-666666666.0,-666666666,-666666666,11,0,0,NaN,-666666666,-666666666,-666666666.0
2023,72134,543,34.1,99038,42751,256,133,69,65.84,208800,-666666666,-666666666.0
2023,72135,3442,47.7,100060,74150,1468,1286,108,92.25,248900,-666666666,-666666666.0
2023,72136,2519,33.9,63906,23115,874,613,155,79.82,153400,941,12.0
2023,72137,2151,41.2,50991,25788,909,642,184,77.72,166200,822,51.0
